event,time,magnitude,e_magnitude,band,system,flux_density(mjy),flux_density_error,flux(erg/cm2/s),flux_error,time (days)
at2017gfo,57986.98065972,20.14,0.12,R,AB,0.031915378551007456,0.003527631199503706,3.662886827634287e-14,4.048372131184782e-15,4.4806597200004035
at2017gfo,57986.983,17.83,0.02,H,AB,0.2679168324819026,0.0049355087319679835,7.344360802474946e-14,1.3528812561078863e-15,4.483000000000175
at2017gfo,57986.9836909,20.2519395671,0.0485133686263,r,AB,0.02878884047243643,0.0012864340713984114,2.4080692117332973e-14,1.0759846529432595e-15,4.483690900000511
at2017gfo,57986.9885,19.39,0.04,i,AB,0.06367955209079136,0.0023461831978260714,3.77610472046531e-14,1.3911683902284582e-15,4.488499999999476
at2017gfo,57986.989,18.08,0.03,J,AB,0.21281390459827093,0.005880620907795613,6.828509616588446e-14,1.886786934062762e-15,4.489000000001397
at2017gfo,57986.989,18.07,0.02,Y,AB,0.21478304741305246,0.003956689082077074,4.4467688040970405e-14,8.191250848243835e-16,4.489000000001397
at2017gfo,57986.989,19.86,0.01,r,AB,0.04130475019901603,0.000380453802380577,3.45497406704576e-14,3.182148713384226e-16,4.489000000001397
at2017gfo,57986.9909464,21.7307173599,0.1115090585738999,g,AB,0.0073741684832393664,0.0007573997095455236,1.079078083533821e-14,1.1082524529923898e-15,4.490946400001121
at2017gfo,57986.992,20.64,0.09,w,AB,0.020137242498623815,0.00166933861045825,2.626707376568664e-13,2.1773582096200146e-14,4.49199999999837
at2017gfo,57986.9965,20.58,0.12,r,AB,0.021281390459827094,0.002352248363118243,1.7801016056291083e-14,1.967441002145443e-15,4.496500000001106
at2017gfo,57986.998,18.1,0.02,J,AB,0.2089296130854028,0.003848858319939097,6.703875269977875e-14,1.2348994609553974e-15,4.4979999999995925
at2017gfo,57987.0,21.85,0.22,V,AB,0.006606934480075937,0.0013388274550526268,5.939503602502983e-15,1.203506696031885e-15,4.5
at2017gfo,57987.0,18.927,0.027,z,AB,0.09754387404402966,0.002425859774492518,4.274350971234502e-14,1.0629421374876333e-15,4.5
at2017gfo,57987.004,20.92,0.12,r,AB,0.015559656316050687,0.001719820712335636,1.3015018564470227e-14,1.4384730111163113e-15,4.504000000000815
at2017gfo,57987.0044,21.75,0.1,g,AB,0.007244359600749861,0.0006672705058468522,1.0600828679429673e-14,9.763724036255374e-16,4.504399999997986
at2017gfo,57987.01,19.284,0.055,I,AB,0.07021016602403131,0.003556842366919306,4.9387937846840866e-14,2.501838448116747e-15,4.510000000002037
at2017gfo,57987.0192,21.78,0.06,g,AB,0.007046930689671425,0.0003894513192424655,1.0311926667650435e-14,5.698581269995096e-16,4.519200000002456
at2017gfo,57987.02,22.729,0.128,B,AB,0.0029403565736725013,0.00034666651820325047,4.482472410948242e-15,5.28449236644173e-16,4.519999999996799
at2017gfo,57987.02,21.082,0.054,V,AB,0.01340293773418305,0.0006666466311294203,1.2048976298519071e-14,5.992659333534641e-16,4.519999999996799
at2017gfo,57987.0217,22.52,0.14,B,AB,0.003564511334262425,0.00045965285781913724,5.4339748646156245e-15,7.006826130622212e-16,4.521699999997509
at2017gfo,57987.035112,19.43,0.04,i,AB,0.061376200516479205,0.0022613194608036664,3.6395193258279456e-14,1.3408484712504252e-15,4.535111999997753
at2017gfo,57987.035112,18.75,0.08,z,AB,0.11481536214968795,0.00846041985797407,5.0311837573278914e-14,3.707113190315822e-15,4.535111999997753
at2017gfo,57987.039,17.72,0.09,Ks,AB,0.29648313895243333,0.024577881069713564,5.016265507255842e-14,4.158136144622705e-15,4.538999999997031
at2017gfo,57987.049,18.02,0.07,H,AB,0.22490546058357735,0.014501067327614742,6.165297020239202e-14,3.9749138835513514e-15,4.548999999999069
at2017gfo,57987.049,18.15,0.06,J,AB,0.1995262314968875,0.011026893480566312,6.402151180441329e-14,3.5379594890828294e-15,4.548999999999069
at2017gfo,57987.319,18.26,0.01,F110W,AB,0.1803017740859559,0.0016607410817509277,1.613428452392141e-13,1.4860225212362338e-15,4.819000000003143
at2017gfo,57987.320519,18.429,0.026,F110W,AB,0.1543121065657788,0.003695517616616306,1.3808601969889798e-13,3.306730029299471e-15,4.820519000000786
at2017gfo,57987.358,20.69,0.33,r,AB,0.01923091728910146,0.005845421987338836,1.6085878790989654e-14,4.8891618219631076e-15,4.858000000000175
at2017gfo,57987.358519,19.52,0.13,I,AB,0.05649369748123012,0.006764649220205,3.973936223119362e-14,4.7581696800891135e-15,4.858519000001252
at2017gfo,57987.358519,20.33,0.05,R,AB,0.026791683248190264,0.001233877182991999,3.074846926947966e-14,1.416019339445789e-15,4.858519000001252
at2017gfo,57987.452,18.063,0.03,F160W,AB,0.21617227843354642,0.005973421814903631,7.609057286951834e-14,2.1024602256807603e-15,4.951999999997497
at2017gfo,57987.453519,18.116,0.032,F160W,AB,0.20587328767335183,0.006068088515845967,7.246542670091753e-14,2.135779984371012e-15,4.953519000002416
at2017gfo,57987.49027778,20.2,0.23,r,AB,0.03019951720402007,0.006397786820747278,2.5260665728388114e-14,5.351164575766864e-15,4.990277780001634
at2017gfo,57987.709,17.94,0.05,H,AB,0.24210290467361653,0.011149924670486703,6.636727773983178e-14,3.0563260877266362e-15,5.209000000002561
at2017gfo,57987.709,18.31,0.06,J,AB,0.17218685749860027,0.009515972522240169,5.524919128281852e-14,3.053183141947066e-15,5.209000000002561
at2017gfo,57987.709,17.68,0.04,Ks,AB,0.30760968147406986,0.01133344444907705,5.204518005065683e-14,1.917415291949334e-15,5.209000000002561
at2017gfo,57987.718519,19.68,0.1,I,AB,0.04875284901033851,0.004490574738619605,3.429421710746105e-14,3.1586141235016454e-15,5.218519000001834
at2017gfo,57987.718519,20.64,0.07,R,AB,0.020137242498623815,0.001298374474800861,2.3111253458956132e-14,1.4900375754599805e-15,5.218519000001834
at2017gfo,57987.849,24.97,0.11,F336W,AB,0.0003732501577957199,3.781765661265435e-05,5.129801327651108e-16,5.1971937895110216e-17,5.349000000001979
at2017gfo,57987.849,25.05,0.11,F336W,AB,0.0003467368504525296,3.5131331819941715e-05,4.76541300424697e-16,4.828018336037157e-17,5.349000000001979
at2017gfo,57987.879,25.18,0.11,F336W,AB,0.00030760968147406926,3.116697223496189e-05,4.2276647965615837e-16,4.2832054930448874e-17,5.379000000000815
at2017gfo,57987.969,20.39,0.03,r,AB,0.02535128630497897,0.0007005242658650202,2.1205318111823664e-14,5.859245925177819e-16,5.4689999999973224
at2017gfo,57987.9714,19.08,0.12,z,AB,0.08472274141405946,0.009364469402801003,3.712531777089078e-14,4.103241757052161e-15,5.471400000002177
at2017gfo,57987.974538,18.833124743499997,0.1798053608449999,Y,AB,0.10635308757937195,0.017613865165849,2.2018851010985827e-14,3.6464727196829234e-15,5.474538000002212
at2017gfo,57987.9769536,19.1747243524,0.1059647257266,z,AB,0.07764442159034399,0.0075783298873491846,3.4023613690576115e-14,3.3206066788137026e-15,5.476953600002162
at2017gfo,57987.97936340001,19.5525353246,0.181829810072,i,AB,0.054825912693283095,0.009182329736797298,3.251096795243694e-14,5.444658750571353e-15,5.479363400008879
at2017gfo,57987.98297999999,20.793940388,0.242455408336,r,AB,0.017475268000349275,0.003902632436999425,1.4617349691009553e-14,3.2641957342790565e-15,5.482979999993404
at2017gfo,57987.99,22.507,0.122,g,AB,0.003607447338641901,0.0004053794784664202,5.278856008617897e-15,5.931647394910743e-16,5.489999999997963
at2017gfo,57987.9902378,22.0337508274,0.422551036617,g,AB,0.005578271770412712,0.0021711047097162225,8.162806186391245e-15,3.1768326418954264e-15,5.490237799996976
at2017gfo,57988.0,17.84,0.2,H,AB,0.2654605561975531,0.04890259715931078,7.277027297910452e-14,1.3404779661983481e-14,5.5
at2017gfo,57988.0,18.33,0.1,Y,AB,0.16904409316432598,0.015570477415906656,3.499810665012091e-14,3.223444746223364e-15,5.5
at2017gfo,57988.002,20.27,0.12,i,AB,0.028313919957993674,0.0031295592268924042,1.6789742279565738e-14,1.8556708938307207e-15,5.5020000000004075
at2017gfo,57988.02,20.74,0.03,r,AB,0.01836538343348344,0.0005074849690977542,1.5361894985034595e-14,4.244648447121674e-16,5.519999999996799
at2017gfo,57988.02,19.16,0.03,z,AB,0.07870457896950954,0.0021748193263078264,3.448817230768137e-14,9.529434172833248e-16,5.519999999996799
at2017gfo,57988.23354,18.95,0.44,y,AB,0.0954992586021433,0.03870388899399243,1.9771724495077583e-14,8.012589742986537e-15,5.733540000001085
at2017gfo,57988.358519,20.95,0.07,R,AB,0.015135612484362012,0.0009758879802691928,1.7370947209208915e-14,1.119946354663103e-15,5.858519000001252
at2017gfo,57988.368519,19.99,0.14,I,AB,0.03664375746478326,0.004725306293184849,2.577631871039855e-14,3.323721364030324e-15,5.868519000003289
at2017gfo,57988.728519,20.31,0.11,I,AB,0.027289777828080293,0.0027649966795266685,1.919644871322502e-14,1.9448640924018486e-15,6.228518999996595
at2017gfo,57988.729,18.12,0.04,H,AB,0.20511621788255543,0.0075572174771511335,5.622817710306844e-14,2.0715225984600726e-15,6.22899999999936
at2017gfo,57988.729,18.6,0.18,H,AB,0.13182567385563995,0.021856188823463397,3.6137158791268154e-14,5.991039585787144e-15,6.22899999999936
at2017gfo,57988.729,18.36,0.05,J,AB,0.16443717232149258,0.007573069339602556,5.276256805877189e-14,2.429806053604235e-15,6.22899999999936
at2017gfo,57988.729,18.65,0.19,J,AB,0.12589254117941637,0.022032081523152874,4.0394843077720026e-14,7.068954826348966e-15,6.22899999999936
at2017gfo,57988.729,17.69,0.03,Ks,AB,0.30478949896279706,0.00842215410435987,5.156802697188652e-14,1.4248772421669704e-15,6.22899999999936
at2017gfo,57988.729,18.01,0.1,Ks,AB,0.22698648518838122,0.020907491502267832,3.840435851721032e-14,3.5371721371090968e-15,6.22899999999936
at2017gfo,57988.97,20.329,0.089,i,AB,0.02681637066760719,0.002198325185909309,1.590171735494074e-14,1.3034960411078882e-15,6.470000000001164
at2017gfo,57988.974281300005,19.0624107404,0.306419801087,Y,AB,0.08610645383633345,0.02430269626397282,1.782708166974079e-14,5.0312136550890585e-15,6.4742813000048045
at2017gfo,57988.98,20.142,0.072,I,AB,0.03185664236573098,0.002112683426414881,2.2408918284415527e-14,1.48603510632432e-15,6.480000000003201
at2017gfo,57988.98,21.31,0.075,r,AB,0.010864256236170646,0.0007505215940973934,9.08750770137909e-15,6.277427929699213e-16,6.480000000003201
at2017gfo,57988.98,19.627,0.039,z,AB,0.051191752799971,0.0018389356659172828,2.2432112774297312e-14,8.057688362639484e-16,6.480000000003201
at2017gfo,57988.9853815,20.9476144582,0.3524485460559999,r,AB,0.015168904485937405,0.004924383517303448,1.2688170578902644e-14,4.118797229978125e-15,6.485381500002404
at2017gfo,57988.989,17.84,0.03,Ks,AB,0.2654605561975531,0.007335389573896616,4.4913873898386326e-14,1.241016198084465e-15,6.489000000001397
at2017gfo,57988.99624090001,22.0821886958,0.515485013851,g,AB,0.005334878361343799,0.002533042605516615,7.806643326809452e-15,3.706432212368431e-15,6.496240900007251
at2017gfo,57988.999,18.74,0.04,J,AB,0.1158777356155124,0.004269351579540424,3.7181416011923913e-14,1.3698139879274564e-15,6.499000000003434
at2017gfo,57988.999,18.71,0.04,Y,AB,0.1191242008027369,0.004388963006199549,2.466292318331316e-14,9.08615668344864e-16,6.499000000003434
at2017gfo,57989.0,21.268,0.106,R,AB,0.011292757442094103,0.0011025741196244142,1.2960552047410961e-14,1.2653336151128984e-15,6.5
at2017gfo,57989.02,23.807,0.251,B,AB,0.0010894316796591296,0.0002518695408245863,1.6608011053522525e-15,3.839432411082581e-16,6.519999999996799
at2017gfo,57989.02,22.361,0.158,V,AB,0.00412667246322935,0.0006005636134234554,3.709797037584497e-15,5.398621961482123e-16,6.519999999996799
at2017gfo,57989.23024,19.31,0.43,y,AB,0.06854882264526593,0.027150034420572677,1.419203097115686e-14,5.620677740001234e-15,6.7302399999971385
at2017gfo,57989.2344,20.83,0.09,I,AB,0.016904409316432632,0.0014013429674315972,1.18910688285764e-14,9.856871216800605e-16,6.734400000001187
at2017gfo,57989.368519,20.39,0.12,I,AB,0.02535128630497897,0.002802097063460081,1.7832855600130934e-14,1.970960038578091e-15,6.868519000003289
at2017gfo,57989.699,18.51,0.05,H,AB,0.14321878992735365,0.006595867659006548,3.926033527555239e-14,1.8080052550287023e-15,7.199000000000524
at2017gfo,57989.699,18.53,0.17,H,AB,0.14060475241299072,0.022016630322649874,3.854375339904849e-14,6.03501849631876e-15,7.199000000000524
at2017gfo,57989.699,18.95,0.32,J,AB,0.0954992586021433,0.02814828290472177,3.06426221055812e-14,9.0313273434318e-15,7.199000000000524
at2017gfo,57989.699,18.98,0.08,J,AB,0.09289663867799325,0.006845291012414193,2.980752558245074e-14,2.196299650086074e-15,7.199000000000524
at2017gfo,57989.699,17.95,0.04,Ks,AB,0.23988329190194851,0.008838161237332989,4.0586398511106646e-14,1.4952581790398392e-15,7.199000000000524
at2017gfo,57989.699,18.02,0.12,Ks,AB,0.22490546058357735,0.02485897256162527,3.8052265241966664e-14,4.205691777638779e-15,7.199000000000524
at2017gfo,57989.728519,20.89,0.13,I,AB,0.015995580286146647,0.0019153373656478942,1.1251771213957375e-14,1.3472243546859604e-15,7.228518999996595
at2017gfo,57989.769,19.06,0.01,F110W,AB,0.08629785477669685,0.0007948806572824473,7.722354091244231e-14,7.112550965328206e-16,7.269000000000233
at2017gfo,57989.770519,19.372,0.045,F110W,AB,0.06474407045688131,0.002683579358476909,5.793616059984745e-14,2.4012529153653203e-15,7.270518999997876
at2017gfo,57989.96609953704,18.790000000000006,0.14,H,AB,0.11066237839776565,0.014270196869529942,3.033569883176713e-14,3.9116295632726945e-15,7.466099537043192
at2017gfo,57989.969,18.06,0.17,K,AB,0.21677041048196877,0.03394304894085232,3.6675877654845156e-14,5.742554382915336e-15,7.4689999999973224
at2017gfo,57989.9698,19.87,0.07,z,AB,0.04092606597300093,0.002638760466682172,1.7933711527752354e-14,1.1562291111240254e-15,7.469799999998941
at2017gfo,57989.973353199995,19.4392828251,0.0486636275689,Y,AB,0.060853683298770805,0.0027276791161500633,1.2598864936811112e-14,5.646919282869741e-16,7.473353199995472
at2017gfo,57989.979,17.95,0.04,Ks,AB,0.23988329190194851,0.008838161237332989,4.0586398511106646e-14,1.4952581790398392e-15,7.47899999999936
at2017gfo,57989.9793923,19.8866873692,0.0483324550366,z,AB,0.040301856499710194,0.0017941792796518005,1.7660184318118528e-14,7.86157872191136e-16,7.479392300003383
at2017gfo,57989.9818097,20.5421156049,0.0505708603034,i,AB,0.0220370652735631,0.0010264930867604067,1.3067658843777784e-14,6.086586658758347e-16,7.481809700002486
at2017gfo,57989.981846,21.44,0.2,i,AB,0.009638290236239667,0.0017755459849808368,5.71536577493333e-15,1.0528092827495847e-15,7.481846000002406
at2017gfo,57989.981846,19.91,0.07,z,AB,0.03944573020752769,0.0025433139241798097,1.7285031671747495e-14,1.1144071752602803e-15,7.481846000002406
at2017gfo,57989.98317,18.74,0.06,H,AB,0.1158777356155124,0.006404027369310635,3.1765376271817915e-14,1.7554195650440308e-15,7.483169999999518
at2017gfo,57989.98317,19.26,0.28,J,AB,0.07177942912713586,0.018512282126178857,2.3031696307303146e-14,5.939633345358956e-15,7.483169999999518
at2017gfo,57989.98317,18.04,0.12,K,AB,0.22080047330188926,0.024405245177965874,3.7357733128551696e-14,4.128929251672938e-15,7.483169999999518
at2017gfo,57989.986635,21.2261086792,0.1073525683611,r,AB,0.011736984426256678,0.0011605688143432452,9.817509274999311e-15,9.707098565575423e-16,7.486635000001115
at2017gfo,57989.989,19.07,0.08,J,AB,0.08550667128846806,0.006300745180902474,2.7436324157388504e-14,2.0215830723633664e-15,7.489000000001397
at2017gfo,57989.9897,21.42,0.18,i,AB,0.009817479430199784,0.001627700264455994,5.821622357926322e-15,9.651442218049449e-16,7.489699999998265
at2017gfo,57989.99,18.99,0.04,J,AB,0.09204495717531685,0.0033912665035936707,2.953424854530068e-14,1.0880819269310455e-15,7.489999999997963
at2017gfo,57989.9974806,23.2762307856,0.343197160673,g,AB,0.001776264702773495,0.0005615045772832846,2.5992467024235984e-15,8.216121782170453e-16,7.497480600002746
at2017gfo,57989.999,19.24,0.07,Y,AB,0.07311390834834158,0.0047141127867385115,1.5137165186215582e-14,9.759291054231176e-16,7.499000000003434
at2017gfo,57990.0302,23.85,0.31,B,AB,0.0010471285480508942,0.00029899479136900615,1.5963114369805732e-15,4.557797219023546e-16,7.530200000001059
at2017gfo,57990.038519,20.91,0.03,i,AB,0.01570362804333545,0.0004339335043648012,9.31202278218372e-15,2.573006981265263e-16,7.538519000001543
at2017gfo,57990.038519,21.74,0.04,r,AB,0.007311390834834158,0.00026937787352791467,6.1156805468320765e-15,2.253099977703874e-16,7.538519000001543
at2017gfo,57990.229,20.21,0.04,z,AB,0.029922646366081707,0.0011024576623670128,1.3112037409856878e-14,4.830653100594652e-16,7.72899999999936
at2017gfo,57990.584519,22.494,0.17,F606W,AB,0.0036509005248449716,0.0005716771717941845,6.6365739122498816e-15,1.0391267788051828e-15,8.084518999996362
at2017gfo,57990.645,23.14,0.02,F475W,AB,0.0020137242498623814,3.7096413565738986e-05,3.4170490175336867e-15,6.29443690384241e-17,8.144999999996799
at2017gfo,57990.646519,23.664,0.42,F475W,AB,0.0012427964384409108,0.0004807853428259729,2.1088767984291293e-15,8.157858708760174e-16,8.146519000001717
at2017gfo,57990.96775,19.26,0.26,H,AB,0.07177942912713586,0.017189976260023224,1.9676778828033324e-14,4.711975591187308e-15,8.467750000003434
at2017gfo,57990.96775,19.64,0.11,J,AB,0.05058246620031117,0.005125008784139626,1.6230276754312787e-14,1.6443501056245291e-15,8.467750000003434
at2017gfo,57990.96775,18.35,0.16,K,AB,0.1659586907437553,0.024458054679848712,2.8078927488041723e-14,4.137863671118443e-15,8.467750000003434
at2017gfo,57990.972,20.28,0.03,z,AB,0.028054336379517052,0.0007752168138597245,1.2293348108872622e-14,3.396777611817191e-16,8.472000000001572
at2017gfo,57990.972,20.4,0.07,z,AB,0.02511886431509572,0.0016195709151804393,1.1007030747320277e-14,7.0964949767339e-16,8.472000000001572
at2017gfo,57990.97316159999,20.0552378993,0.0691266199763999,Y,AB,0.034506812201864086,0.002197111469925251,7.144130687977183e-15,4.548522974229719e-16,8.473161599991727
at2017gfo,57990.979,19.69,0.09,J,AB,0.04830588020397699,0.004004464411757504,1.549979396944475e-14,1.284825403386806e-15,8.47899999999936
at2017gfo,57990.979,18.44,0.18,K,AB,0.1527566058238064,0.025326456700480185,2.584523678165638e-14,4.284781699560722e-15,8.47899999999936
at2017gfo,57990.979,18.25,0.03,Ks,AB,0.18197008586099753,0.005028323189349731,3.0787931761723346e-14,8.507019926239437e-16,8.47899999999936
at2017gfo,57990.98,19.22,0.18,H,AB,0.07447319739059874,0.012347369194853918,2.0415217165850867e-14,3.3845597795753526e-15,8.480000000003201
at2017gfo,57990.98282309999,20.3992008192,0.0570039787715,z,AB,0.025137360432250667,0.0013198566682781022,1.1015135704920137e-14,5.783233156790032e-16,8.482823099991947
at2017gfo,57990.9876548,20.7238575438,0.057474359032,i,AB,0.018640475324032187,0.0009868088779751301,1.1053530458637466e-14,5.851279301240581e-16,8.487654800002929
at2017gfo,57990.989,19.67,0.09,Y,AB,0.04920395356814482,0.004078912963585397,1.018695881264273e-14,8.444282221776765e-16,8.489000000001397
at2017gfo,57990.989,21.75,0.05,r,AB,0.007244359600749861,0.0003336352529234261,6.059611650560497e-15,2.790554291182719e-16,8.489000000001397
at2017gfo,57990.99,21.133,0.119,I,AB,0.01278792262935841,0.0014016800442760461,8.995408553695687e-15,9.859242173178249e-16,8.489999999997963
at2017gfo,57990.99,20.606,0.092,z,AB,0.02077782097504252,0.001760717806181065,9.104795163735436e-15,7.71496014771158e-16,8.489999999997963
at2017gfo,57990.997287900005,21.951982115,0.179983800721,r,AB,0.006014605595715469,0.0009971086906569607,5.0309725289660015e-15,8.339903865395731e-16,8.497287900005176
at2017gfo,57991.0,19.3,0.1,J,AB,0.06918309709189334,0.0063723838595451795,2.2198617364271798e-14,2.044568217122042e-15,8.5
at2017gfo,57991.0,22.501,0.24,R,AB,0.003627438014764561,0.0008018869959319534,4.163163818065244e-15,9.202597389282427e-16,8.5
at2017gfo,57991.01,23.152,0.256,V,AB,0.0019915902890575996,0.0004696149285953265,1.790400333504088e-15,4.22149029726011e-16,8.510000000002037
at2017gfo,57991.709,18.83,0.23,H,AB,0.10665961212302547,0.022595906290047315,2.923842698597317e-14,6.193804883085677e-15,9.209000000002561
at2017gfo,57991.709,18.9,0.09,H,AB,0.0999999999999998,0.008289807358541445,2.7412838284324794e-14,2.2723341404451396e-15,9.209000000002561
at2017gfo,57991.709,19.32,0.08,J,AB,0.06792036326171816,0.005004859796993773,2.1793446935261592e-14,1.605800513218878e-15,9.209000000002561
at2017gfo,57991.709,18.25,0.21,Ks,AB,0.18197008586099753,0.035198262325448114,3.0787931761723346e-14,5.954913948367606e-15,9.209000000002561
at2017gfo,57991.709,18.34,0.06,Ks,AB,0.16749428760264312,0.009256635852546996,2.8338738605244084e-14,1.5660565696005564e-15,9.209000000002561
at2017gfo,57991.956,19.6,0.06,F160W,AB,0.05248074602497702,0.0029003684971973284,1.8472720270132923e-14,1.0208402477053667e-15,9.455999999998312
at2017gfo,57991.956519,19.769,0.074,F160W,AB,0.044915889010593096,0.0030614956639358837,1.5809963009712895e-14,1.0775520403497823e-15,9.456518999999389
at2017gfo,57991.959,19.68,0.08,H,AB,0.04875284901033851,0.003592459790895684,1.3364539658205162e-14,9.847356733347492e-16,9.459000000002561
at2017gfo,57991.959,20.57,0.2,J,AB,0.021478304741305288,0.003956689082077069,6.891693038144276e-15,1.2694967724097456e-15,9.459000000002561
at2017gfo,57991.959,18.5,0.08,Ks,AB,0.1445439770745922,0.010651037553651583,2.4455723487101314e-14,1.801964298873084e-15,9.459000000002561
at2017gfo,57991.969,18.43,0.17,K,AB,0.15417004529495554,0.02414075510133047,2.6084379813222007e-14,4.084182280018538e-15,9.468999999997322
at2017gfo,57991.9694,19.66,0.14,H,AB,0.04965923214503338,0.006403685058639807,1.361300500115549e-14,1.755325733644781e-15,9.46940000000177
at2017gfo,57991.9694,20.23,0.1,J,AB,0.02937649651961519,0.0027058388557385927,9.425967225428143e-15,8.681636648128507e-16,9.46940000000177
at2017gfo,57991.9694,18.46,0.2,K,AB,0.14996848355023681,0.027626885299645645,2.5373508047255595e-14,4.6739729109260036e-15,9.46940000000177
at2017gfo,57991.97,19.21,0.05,H,AB,0.07516228940182014,0.0034615605542668484,2.0604116844517234e-14,9.48854646009858e-16,9.470000000001164
at2017gfo,57991.974,20.85,0.04,z,AB,0.016595869074375495,0.0006114513669962172,7.272273096772664e-15,2.6792044199696553e-16,9.474000000001979
at2017gfo,57991.974218,20.7763902728,0.1055591194571,Y,AB,0.01776003800837189,0.001726798165598827,3.676956069224966e-15,3.5748669266886216e-16,9.47421800000302
at2017gfo,57991.97770833332,19.62,0.15,H,AB,0.05152286445817541,0.007118577015308613,1.412387951337151e-14,1.9512860653639943e-15,9.477708333317423
at2017gfo,57991.979,20.06,0.14,J,AB,0.03435579478998743,0.0044302676515778705,1.1023662929911512e-14,1.4214436282258937e-15,9.47899999999936
at2017gfo,57991.979,18.49,0.05,Ks,AB,0.14588142602753446,0.0067184939942087525,2.4682009510450435e-14,1.1366485432780053e-15,9.47899999999936
at2017gfo,57991.989,20.09,0.14,Y,AB,0.033419504002611365,0.004309530558661264,6.919019430868596e-15,8.921713359806312e-16,9.489000000001397
at2017gfo,57991.989,22.2,0.04,r,AB,0.004786300923226361,0.00017634450050469213,4.0035457149958176e-15,1.4749607491951254e-16,9.489000000001397
at2017gfo,57991.991,20.69,0.11,z,AB,0.01923091728910146,0.0019484739957796118,8.426945392316281e-15,8.537653889521791e-16,9.491000000001804
at2017gfo,57991.9944411,21.1883773121,0.0697123513511,z,AB,0.012152036775649869,0.0007802984344074807,5.324995619000188e-15,3.419043814768113e-16,9.494441100003314
at2017gfo,57991.99966980001,21.3695098621,0.0565513545459999,i,AB,0.010284804840828074,0.000535723868101231,6.0987395220908706e-15,3.176572536551777e-16,9.499669800010452
at2017gfo,57992.2819,20.5723,0.04,F110W,AB,0.021432853725150476,0.0007896632378902026,1.9179165702291488e-14,7.065865766745438e-16,9.78190000000177
at2017gfo,57992.2965,19.8863,0.04,F160W,AB,0.040316237970224156,0.0014853948719745472,1.419092987004444e-14,5.228131771918126e-16,9.79649999999674
at2017gfo,57992.3478,26.918000000000003,0.27,F336W,AB,6.205831792990564e-05,1.5433545019021125e-05,8.5290477461193e-17,2.1209966853460594e-17,9.84780000000319
at2017gfo,57992.4335,23.955,0.06,F475W,AB,0.0009506047936562811,5.25355374234441e-05,1.6130625513637208e-15,8.9141130836089e-17,9.933499999999185
at2017gfo,57992.498,22.883000000000003,0.07,F625W,AB,0.0025515260109096522,0.00016451290411693498,2.863700616948736e-15,1.8462960183875244e-16,9.997999999999593
at2017gfo,57992.5606,22.346,0.08,F775W,AB,0.004184080195674269,0.00030831305595402706,2.717338867436392e-15,2.002209270007149e-16,10.060599999997066
at2017gfo,57992.5732,21.527,0.05,F850W,AB,0.008896107044092244,0.00040970563131382403,3.917855947672364e-15,1.8042393403216873e-16,10.073199999998906
at2017gfo,57992.959,18.77,0.07,Ks,AB,0.11271974561755072,0.00726774981857005,1.907130954987249e-14,1.229572766055517e-15,10.459000000002561
at2017gfo,57992.969,19.63,0.08,H,AB,0.051050499997540445,0.0037617672047718354,1.3994391007665051e-14,1.0311448358329408e-15,10.468999999997322
at2017gfo,57992.969,21.33,0.3,J,AB,0.010665961212302547,0.002947292124788787,3.4223618445351834e-15,9.456335239270002e-16,10.468999999997322
at2017gfo,57992.969,18.91,0.19,K,AB,0.09908319448927647,0.01734025700101661,1.6764110519789795e-14,2.9336601144931162e-15,10.468999999997322
at2017gfo,57992.9746958,21.6704354446,0.206240207261,Y,AB,0.00779517415115531,0.0014808159635005841,1.6138767773044681e-15,3.0656275399707774e-16,10.474695800003246
at2017gfo,57992.97527,21.02,0.22,J,AB,0.0141905752168909,0.0028755744075646644,4.5532964359814896e-15,9.226230197777016e-16,10.475270000002638
at2017gfo,57992.97789351853,18.43,0.25,K,AB,0.15417004529495554,0.03550111044313305,2.6084379813222007e-14,6.006150411791967e-15,10.477893518531346
at2017gfo,57992.979,18.74,0.06,Ks,AB,0.1158777356155124,0.006404027369310635,1.9605617043884e-14,1.0834464370607336e-15,10.47899999999936
at2017gfo,57992.98,22.014,0.214,z,AB,0.005680675741067706,0.0011197361575328076,2.48925953670252e-15,4.906362507944635e-16,10.480000000003201
at2017gfo,57992.98133101853,20.040000000000006,0.15,H,AB,0.03499451670283534,0.004834963367862785,9.59299027212934e-15,1.3253205838705124e-15,10.481331018527271
at2017gfo,57992.984,19.34,0.09,H,AB,0.06668067692136193,0.005527699662152318,1.82790661313461e-14,1.5152077867640328e-15,10.48399999999674
at2017gfo,57992.9867745,22.0612285601,0.128558273522,z,AB,0.005438868716818768,0.0006440365817735391,2.383300233867855e-15,2.8219834800377336e-16,10.486774500001047
at2017gfo,57992.989,20.94,0.35,J,AB,0.015275660582380638,0.004924588802871142,4.90146522067876e-15,1.580045705134916e-15,10.489000000001397
at2017gfo,57992.989,22.45,0.07,r,AB,0.003801893963205597,0.00024513197763114796,3.1801294004305784e-15,2.0503051943425956e-16,10.489000000001397
at2017gfo,57992.99,22.052,0.289,I,AB,0.005485295139412013,0.0014601577292250715,3.858521219336435e-15,1.0270566897385938e-15,10.489999999997963
at2017gfo,57993.0000214,22.3838801057,0.1030049460673999,i,AB,0.004040619521500759,0.00038336103220340686,2.3960285441375946e-15,2.2731377095398926e-16,10.500021400002879
